position,x,y
229,1.6880423877542694,1.0382535867641252
230,1.6621202649386024,3.7614251415106796
231,1.3522142106895858,7.460357102721588
232,1.3665855040314128,4.609303942795618
233,0.23458664305523813,6.545342219539844
234,0.2871011729473764,10.244850388978156
235,0.30216885267543186,4.617788700837539
236,0.2679849713628931,1.7511529533801737
237,0.2974337691655324,1.340664401410908
238,0.36541264912878463,1.3335700463963227
239,0.3061024317024776,1.1976192603996076
240,1.058908949563826,1.3853945666964678
241,0.374608314829971,0.2907150373395254
242,0.49152359563805104,0.25870079875021934
243,0.26673691996495086,0.4454332019228804
244,0.34838786542763894,0.2953799235730956
245,0.28349854360545695,0.2169744158255581
246,0.45571178979227167,0.18592980379862525
247,0.2663940011442261,0.15201290066104736
248,1.5783504914173938,0.6993944360707081
249,2.173286656247315,0.06398334482540136
250,2.277358975688118,0.16517842485281667
251,4.534350439579238,0.11740772421587399
252,7.97060104769011,0.16415984754135216
253,44.08222340555627,0.12420382165605096
254,18.37465645329974,0.1751592356687898
255,4.767554513831021,0.29525912028885676
256,2.4623428267776353,1.6492754746101144
257,0.40158500416742854,1.6870812321387934
258,0.2788804235956824,1.9091844337890362
259,0.2543589373397152,1.993107545013757
260,0.21356369879457915,4.379633581080881
261,0.2521491074750398,4.1584111090121345
262,0.2248686866235377,9.945946800357415
263,0.16122647880570645,25.557538113976545
264,0.8313724367853706,10.304748229925687
265,0.13518006247764278,3.7326387801007135
266,0.20782949335997522,1.8101162650501623
267,0.20132247322927607,1.0201078821552756
268,0.17186065217462,0.9304371598147263
269,0.200076017758167,1.0533340631632175
270,0.19570629567131306,1.1073981417349088
271,0.25582402161436923,0.94318768186652
272,1.1253335507471427,1.2524812175674298
273,0.5728532245865969,0.2571976984028729
274,0.6782505406181448,0.2070063694267516
275,0.5527858275855705,0.1751592356687898
276,0.719032707243425,0.21543232901612924
277,0.6949408880995023,0.17112118091582446
278,1.130195146964584,0.17197452229299362
279,3.214198664823509,0.09307243589615156
280,6.438585851769864,0.9947299614009927
281,16.661727270121858,0.2363845378069796
282,18.876917962438394,0.5341785057565888
283,13.2314959850564,0.3761056418756487
284,6.771714517109528,0.410828025477707
285,3.536110734983077,0.3614649681528662
286,2.608917644235918,0.49363057324840764
287,2.2472151973173355,1.1129171516359015
288,1.8788372989740902,4.019401161767687
289,0.31736024658501283,4.872645866010436
290,0.364631707456427,5.145629541295501
291,0.3427189891068961,11.269527508854571
292,0.24993839075660473,33.25997195375247
293,0.3257119729313613,19.549755174078992
294,0.3169872723649129,7.609518754802046
295,0.20078129499583075,3.9035360360108293
296,0.9543379970582858,2.449347308045122
297,0.18019699188269078,0.44513602776251693
298,0.24956463376772733,0.6630454886715392
299,0.2981900503841826,0.5097868378720063
300,0.2230460901445925,0.6345448142225475
301,0.24339583584665955,0.48440671757042686
302,0.24630945851053393,0.6304603170345038
303,0.3309656504059596,0.40220617930314423
304,1.4649014098721227,1.3672873818960432
305,1.8682231776495932,0.37700166754217773
306,2.113848474284618,0.3167035461101435
307,2.186901481464833,0.27331170948937766
308,2.167682991154582,0.23740580384505183
309,3.4610617507073242,0.2626317243313406
310,4.668031314403632,0.2668952079565102
311,26.53394254858674,0.12228233750526053
312,18.961028128328813,1.221000215579799
313,8.31234183584733,0.9235977923385867
314,5.495415844791862,1.1908010274767677
315,2.9167370043443177,1.4285500838082081
316,2.3209972231592912,1.8703978719673582
317,1.6787271640699892,3.5892007389841507
318,1.3753218149748156,5.06139107320235
319,1.428972714769209,8.138229199358282
320,1.5206289582884,13.173192471249147
321,0.3081093689303066,17.67611502950524
322,0.3270321918768922,16.197839859927225
323,0.3338777307636981,3.3914910251027393
324,0.3311950321993691,2.137999152889854
325,0.3385206482474205,2.131272602047256
326,0.42324567743897756,1.8278588415525658
327,0.3786846092100078,1.6613807215244814
328,1.2169491388697367,1.5616718075883822
329,0.3777303532806538,0.2999512398373758
330,0.5025923656359689,0.3778693981271854
331,0.624387007793986,0.38624333924183457
332,0.5739927265152924,0.34448294161330045
333,0.5831481531427509,0.43101167379027655
334,0.5457826519151483,0.43564450654009496
335,1.5971194686315595,0.47374800052277144
336,4.009232640778464,1.5148084169882143
337,6.021717025952294,0.40576388978781636
338,11.408983705347385,0.6522784735820554
339,31.65159580012478,0.5089858116277937
340,28.619569273102993,0.6598611900655326
341,8.703465264720155,0.4734241785245251
